subject,item,cond,sentence,rating,age,sex,L1,bilingual,impairment,education
plausibility_32,116,subject,Der Taxifahrer zuckte.,5,28,weiblich,deutsch,nein,nein,master
plausibility_32,116,distr_inan,Der Blitzer zuckte.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,116,intro,Der Tourist zuckte.,5,28,weiblich,deutsch,nein,nein,master
plausibility_32,116,distr_anim,Der Polizist zuckte.,6,28,weiblich,deutsch,nein,nein,master
plausibility_32,62,intro,Die Nachbarin trank.,6,28,weiblich,deutsch,nein,nein,master
plausibility_32,62,distr_inan,Der Verlust trank.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,62,distr_anim,Der Einbrecher trank.,5,28,weiblich,deutsch,nein,nein,master
plausibility_32,62,subject,Der Witwer trank.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,111,distr_inan,Die Verhandlung demonstrierte.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,111,subject,Der Naturschützer demonstrierte.,6,28,weiblich,deutsch,nein,nein,master
plausibility_32,111,intro,Der Pressesprecher demonstrierte.,4,28,weiblich,deutsch,nein,nein,master
plausibility_32,111,distr_anim,Der Vermittler demonstrierte.,5,28,weiblich,deutsch,nein,nein,master
plausibility_32,96,distr_anim,Der Autofahrer verstarb.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,96,subject,Die Schwerverletzte verstarb.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,96,intro,Der Ersthelfer verstarb.,5,28,weiblich,deutsch,nein,nein,master
plausibility_32,96,distr_inan,Die Kreuzung verstarb.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,108,distr_inan,Die Immobilie sagte ab.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,108,distr_anim,Der Makler sagte ab.,6,28,weiblich,deutsch,nein,nein,master
plausibility_32,108,subject,Die Interessentin sagte ab.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,108,intro,Das Hausverwalter sagte ab.,6,28,weiblich,deutsch,nein,nein,master
plausibility_32,112,subject,Die Kundin buchte um.,6,28,weiblich,deutsch,nein,nein,master
plausibility_32,112,distr_inan,Der Preis buchte um.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,112,intro,Der Geschäftsführer buchte um.,6,28,weiblich,deutsch,nein,nein,master
plausibility_32,112,distr_anim,Der Verkäufer buchte um.,6,28,weiblich,deutsch,nein,nein,master
plausibility_32,5,subject,Der Maurer passte auf.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,5,distr_anim,Der Leiharbeiter passte auf.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,5,distr_inan,Das Fundament passte auf.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,5,intro,Der Architekt passte auf.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,56,distr_anim,Der Kandidat schwieg.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,56,subject,Die Ministerin schwieg.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,56,intro,Der Nachrichtensprecher schwieg.,6,28,weiblich,deutsch,nein,nein,master
plausibility_32,56,distr_inan,Der Beschluss schwieg.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,10,distr_inan,Die Software telefonierte.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,10,intro,Die Sekretärin telefonierte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,10,subject,Die Steuerberaterin telefonierte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,10,distr_anim,Die Klientin telefonierte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,3,distr_anim,Der Sitznachbar lächelte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,3,intro,Der Passagier lächelte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,3,subject,Die Flugbegleiterin lächelte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,3,distr_inan,Das Handgepäck lächelte.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,28,intro,Der Nachfolger trat zurück.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,28,subject,Der Geschäftsführer trat zurück.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,28,distr_anim,Der Mediator trat zurück.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,28,distr_inan,Der Abschluss trat zurück.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,40,distr_inan,Die Orgel reagierte.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,40,intro,Der Pastor reagierte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,40,subject,Die Musikerin reagierte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,40,distr_anim,Der Messdiener reagierte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,13,distr_anim,Der Richter weinte.,6,28,weiblich,deutsch,nein,nein,master
plausibility_32,13,intro,Der Protokollant weinte.,6,28,weiblich,deutsch,nein,nein,master
plausibility_32,13,distr_inan,Die Geldstrafe weinte.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,13,subject,Die Beschuldigte weinte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,19,subject,Die Königin rauchte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,19,distr_inan,Die Hochzeit rauchte.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,19,intro,Der Butler rauchte.,6,28,weiblich,deutsch,nein,nein,master
plausibility_32,19,distr_anim,Die Verlobte rauchte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,98,intro,Der Manager trat auf.,6,28,weiblich,deutsch,nein,nein,master
plausibility_32,98,distr_inan,Die Kritik trat auf.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,98,subject,Der Sänger trat auf.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,98,distr_anim,Der Kritiker trat auf.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,20,distr_inan,Der Film lernte.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,20,subject,Die Schülerin lernte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,20,intro,Die Lehrerin lernte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,20,distr_anim,Die Schwester lernte.,6,28,weiblich,deutsch,nein,nein,master
plausibility_32,70,distr_inan,Der Wagen handelte.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,70,subject,Die Polizistin handelte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,70,intro,Der Vorgesetzte handelte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,70,distr_anim,Der Mann handelte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,69,intro,Die Tante dachte nach.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,69,subject,Die Mutter dachte nach.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,69,distr_anim,Der Lehrer dachte nach.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,69,distr_inan,Die Klassenfahrt dachte nach.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,1,distr_anim,Der Vorgesetzte log.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,1,subject,Die Kollegin log.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,1,distr_inan,Der Skandal log.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,1,intro,Der Journalist log.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,15,subject,Die Kellnerin grüßte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,15,distr_inan,Die Bezahlung grüßte.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,15,intro,Der Wirt grüßte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,15,distr_anim,Der Koch grüßte.,6,28,weiblich,deutsch,nein,nein,master
plausibility_32,78,intro,Der Jugendliche ging aus.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,78,subject,Der Kumpel ging aus.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,78,distr_anim,Der Rapper ging aus.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,78,distr_inan,Der Auftritt ging aus.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,100,intro,Die Hebamme traf ein.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,100,distr_anim,Der Assistenzarzt traf ein.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,100,subject,Der Lebensgefährte traf ein.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,100,distr_inan,Die Geburt traf ein.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,86,distr_inan,Die Planung fuhr los.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,86,subject,Die Trauzeugin fuhr los.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,86,intro,Der Brautvater fuhr los.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,86,distr_anim,Die Schwiegermutter fuhr los.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,87,subject,Der Kurier kündigte.,6,28,weiblich,deutsch,nein,nein,master
plausibility_32,87,distr_inan,Die Übergabe kündigte.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,87,distr_anim,Der Auftraggeber kündigte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,87,intro,Der Teamleiter kündigte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,59,distr_anim,Der Prüfer fragte nach.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,59,subject,Der Junge fragte nach.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,59,intro,Der Direktor fragte nach.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,59,distr_inan,Die Klassenarbeit fragte nach.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,11,intro,Der Chefredakteur schwindelte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,11,distr_inan,Die Geschichte schwindelte.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,11,subject,Der Mitarbeiter schwindelte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,11,distr_anim,Der Erpresser schwindelte.,6,28,weiblich,deutsch,nein,nein,master
plausibility_32,57,subject,Der Suchtkranke hielt durch.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,57,intro,Der Angehörige hielt durch.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,57,distr_inan,Die Klinik hielt durch.,4,28,weiblich,deutsch,nein,nein,master
plausibility_32,57,distr_anim,Der Therapeut hielt durch.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,76,distr_inan,Der Bericht trat zurück.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,76,subject,Der Politiker trat zurück.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,76,distr_anim,Der Informant trat zurück.,5,28,weiblich,deutsch,nein,nein,master
plausibility_32,76,intro,Der Regierungssprecher trat zurück.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,80,distr_inan,Die Schichtarbeit kämpfte.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,80,subject,Die Kassiererin kämpfte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,80,intro,Die Marktleiterin kämpfte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,80,distr_anim,Die Aushilfe kämpfte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,26,subject,Die Apothekerin arbeitete.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,26,distr_anim,Der Patient arbeitete.,6,28,weiblich,deutsch,nein,nein,master
plausibility_32,26,distr_inan,Die Dosierung arbeitete.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,26,intro,Der Kardiologe arbeitete.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,89,intro,Die Putzhilfe salzte nach.,4,28,weiblich,deutsch,nein,nein,master
plausibility_32,89,distr_inan,Das Suppenhuhn salzte nach.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,89,distr_anim,Die Chefin salzte nach.,6,28,weiblich,deutsch,nein,nein,master
plausibility_32,89,subject,Die Köchin salzte nach.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,55,subject,Der Designer kaufte ein.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,55,intro,Der Schneider kaufte ein.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,55,distr_anim,Das Model kaufte ein.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,55,distr_inan,Das Material kaufte ein.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,81,distr_inan,Die Aussage log.,2,28,weiblich,deutsch,nein,nein,master
plausibility_32,81,intro,Der Anwalt log.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,81,distr_anim,Der Zeuge log.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,81,subject,Der Angeklagte log.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,2,distr_inan,Das Experiment argumentierte.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,2,distr_anim,Der Gastredner argumentierte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,2,subject,Die Studentin argumentierte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,2,intro,Der Professor argumentierte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,46,intro,Die Rentnerin half.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,46,distr_inan,Der Umtausch half.,3,28,weiblich,deutsch,nein,nein,master
plausibility_32,46,subject,Der Verkäufer half.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,46,distr_anim,Der Hersteller half.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,42,distr_inan,Der Verlag machte weiter.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,42,subject,Die Autorin machte weiter.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,42,distr_anim,Der Verleger machte weiter.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,42,intro,Die Lektorin machte weiter.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,27,subject,Der Manager lästerte.,6,28,weiblich,deutsch,nein,nein,master
plausibility_32,27,intro,Der Komiker lästerte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,27,distr_inan,Der Witz lästerte.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,27,distr_anim,Der Konkurrent lästerte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,75,subject,Die Schülerin weinte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,75,distr_anim,Der Vater weinte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,75,intro,Der Seelsorger weinte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,75,distr_inan,Der Vorfall weinte.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,91,distr_inan,Das Urteil arbeitete.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,91,subject,Die Anwältin arbeitete.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,91,intro,Die Mandantin arbeitete.,6,28,weiblich,deutsch,nein,nein,master
plausibility_32,91,distr_anim,Die Richterin arbeitete.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,51,distr_anim,Die Bewerberin entschied.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,51,subject,Der Personalchef entschied.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,51,intro,Der Inhaber entschied.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,51,distr_inan,Die Qualifikation entschied.,2,28,weiblich,deutsch,nein,nein,master
plausibility_32,32,distr_anim,Der Berater übertrieb.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,32,subject,Der Programmierer übertrieb.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,32,intro,Der Projektmanager übertrieb.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,32,distr_inan,Der Auftrag übertrieb.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,79,distr_inan,Das Spiel redete.,2,28,weiblich,deutsch,nein,nein,master
plausibility_32,79,intro,Der Großvater redete.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,79,distr_anim,Die Mentorin redete.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,79,subject,Die Enkelin redete.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,103,intro,Der Befehlshaber tötete.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,103,distr_anim,Der Kampftaucher tötete.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,103,subject,Der Elitesoldat tötete.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,103,distr_inan,Die Strategie tötete.,2,28,weiblich,deutsch,nein,nein,master
plausibility_32,110,intro,Der Mieter kassierte ab.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,110,subject,Der Eigentümer kassierte ab.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,110,distr_anim,Der Hausmeister kassierte ab.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,110,distr_inan,Die Abrechnung kassierte ab.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,84,distr_anim,Der Gitarrist kiffte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,84,distr_inan,Der Text kiffte.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,84,subject,Der Schlagzeuger kiffte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,84,intro,Der Tontechniker kiffte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,114,subject,Die Autorin schrieb.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,114,distr_anim,Die Lektorin schrieb.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,114,distr_inan,Die Lesung schrieb.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,114,intro,Die Leserin schrieb.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,49,subject,Der Diktator regierte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,49,distr_inan,Das Gefängnis regierte.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,49,intro,Der Außenminister regierte.,6,28,weiblich,deutsch,nein,nein,master
plausibility_32,49,distr_anim,Der Funktionär regierte.,6,28,weiblich,deutsch,nein,nein,master
plausibility_32,36,distr_anim,Der Techniker probte.,6,28,weiblich,deutsch,nein,nein,master
plausibility_32,36,distr_inan,Das Licht probte.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,36,subject,Die Schauspielerin probte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,36,intro,Der Regisseur probte.,6,28,weiblich,deutsch,nein,nein,master
plausibility_32,63,distr_inan,Das Lied feierte.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,63,distr_anim,Der Musiker feierte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,63,intro,Der Barkeeper feierte.,6,28,weiblich,deutsch,nein,nein,master
plausibility_32,63,subject,Der Gast feierte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,47,subject,Der Biologe wartete.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,47,distr_anim,Der Bewerber wartete.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,47,distr_inan,Der Ansatz wartete.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,47,intro,Der Konzernchef wartete.,6,28,weiblich,deutsch,nein,nein,master
plausibility_32,94,distr_inan,Die Unterkunft kam unter.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,94,subject,Der Obdachlose kam unter.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,94,distr_anim,Der Heimleiter kam unter.,6,28,weiblich,deutsch,nein,nein,master
plausibility_32,94,intro,Der Sozialarbeiter kam unter.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,9,distr_anim,Die Politikerin demonstrierte.,6,28,weiblich,deutsch,nein,nein,master
plausibility_32,9,distr_inan,Die Situation demonstrierte.,2,28,weiblich,deutsch,nein,nein,master
plausibility_32,9,intro,Der Naturschützer demonstrierte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,9,subject,Die Aktivistin demonstrierte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,61,subject,Der Schmuggler tauchte ab.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,61,intro,Der Staatsanwalt tauchte ab.,6,28,weiblich,deutsch,nein,nein,master
plausibility_32,61,distr_anim,Der Drogenhändler tauchte ab.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,61,distr_inan,Das Verbrechen tauchte ab.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,73,intro,Der Passagier pfiff.,6,28,weiblich,deutsch,nein,nein,master
plausibility_32,73,subject,Die Schaffnerin pfiff.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,73,distr_anim,Der Zugführer pfiff.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,73,distr_inan,Der Anschlusszug pfiff.,4,28,weiblich,deutsch,nein,nein,master
plausibility_32,41,subject,Die Bekannte schlief aus.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,41,intro,Die Esoterikerin schlief aus.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,41,distr_anim,Die Therapeutin schlief aus.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,41,distr_inan,Das Programm schlief aus.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,99,distr_inan,Die Software schwieg.,2,28,weiblich,deutsch,nein,nein,master
plausibility_32,99,subject,Die Kollegin schwieg.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,99,distr_anim,Der Firmenchef schwieg.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,99,intro,Der IT-Spezialist schwieg.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,58,distr_inan,Das Essen kam.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,58,intro,Die Kita-Leiterin kam.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,58,subject,Die Mutter kam.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,58,distr_anim,Die Erzieherin kam.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,45,subject,Der Verdächtigte mordete.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,45,distr_anim,Der Anführer mordete.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,45,distr_inan,Die Tat mordete.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,45,intro,Der Ermittler mordete.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,97,distr_anim,Der Assistent lästerte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,97,distr_inan,Der Drehort lästerte.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,97,subject,Die Regisseurin lästerte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,97,intro,Der Produzent lästerte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,22,subject,Der Statiker plante.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,22,distr_anim,Der Lieferant plante.,6,28,weiblich,deutsch,nein,nein,master
plausibility_32,22,distr_inan,Der Untergrund plante.,2,28,weiblich,deutsch,nein,nein,master
plausibility_32,22,intro,Der Auftraggeber plante.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,24,intro,Der Sachbearbeiter rief an.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,24,subject,Der Asylbewerber rief an.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,24,distr_inan,Die Flucht rief an.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,24,distr_anim,Der Dolmetscher rief an.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,48,distr_anim,Der Diplomat kandidierte.,6,28,weiblich,deutsch,nein,nein,master
plausibility_32,48,intro,Der Oppositionsführer kandidierte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,48,distr_inan,Das Gespräch kandidierte.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,48,subject,Der Präsident kandidierte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,53,distr_inan,Das Angebot verkaufte.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,53,distr_anim,Der Unternehmer verkaufte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,53,subject,Der Eigentümer verkaufte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,53,intro,Der Investor verkaufte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,68,distr_inan,Der Fluchtwagen zitterte.,2,28,weiblich,deutsch,nein,nein,master
plausibility_32,68,subject,Die Zeugin zitterte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,68,distr_anim,Der Flüchtige zitterte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,68,intro,Der Kommissar zitterte.,6,28,weiblich,deutsch,nein,nein,master
plausibility_32,72,intro,Der Arzt gab auf.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,72,subject,Der Veteran gab auf.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,72,distr_anim,Der Therapeut gab auf.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,72,distr_inan,Die Therapie gab auf.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,105,distr_inan,Die Blumenauswahl reiste an.,2,28,weiblich,deutsch,nein,nein,master
plausibility_32,105,intro,Die Floristin reiste an.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,105,distr_anim,Der Lieferant reiste an.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,105,subject,Die Braut reiste an.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,12,distr_inan,Die Maßnahme provozierte.,2,28,weiblich,deutsch,nein,nein,master
plausibility_32,12,distr_anim,Der Bewährungshelfer provozierte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,12,subject,Der Ersttäter provozierte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,12,intro,Der Vormund provozierte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,90,distr_anim,Der Elektriker fluchte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,90,intro,Der Matrose fluchte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,90,subject,Der Kapitän fluchte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,90,distr_inan,Die Reparatur fluchte.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,39,intro,Der Ingenieur kalkulierte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,39,subject,Die Architektin kalkulierte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,39,distr_inan,Der Entwurf kalkulierte.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,39,distr_anim,Der Künstler kalkulierte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,8,distr_anim,Der Kunde hetzte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,8,subject,Der Bäcker hetzte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,8,distr_inan,Die Bestellung hetzte.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,8,intro,Die Aushilfe hetzte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,102,distr_anim,Der Fahrlehrer rangierte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,102,intro,Der Prüfer rangierte.,6,28,weiblich,deutsch,nein,nein,master
plausibility_32,102,distr_inan,Der Parkplatz rangierte.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,102,subject,Die Fahrschülerin rangierte.,7,28,weiblich,deutsch,nein,nein,master
plausibility_32,93,distr_inan,Die Haarfarbe putzte.,1,28,weiblich,deutsch,nein,nein,master
plausibility_32,93,subject,Der Friseur putzte.,7,28,weiblich,deutsch,nein,nein,master
